Samples	TL100	TL30	TL107	TL106	TL80	TL76	TL65	TL7	TL96	TL86	TL103	TL95	TL111	TL61	TL94	TL62	TL63	TL37	TL116	TL31	TL118	TL13	TL121	TL57	TL87	TL64	TL2	TL108	TL73	TL55	TL109	TL77	TL38	TL12	TL67	TL10	TL3	TL14	TL97	TL123	TL6	100a	TL120	TL54	TL117	TL44	TL71	TL20	TL1	TL124	TL78	TL105	TL81	TL91	TL66	TL92	TL88	TL60	TL69	TL93	TL113	TL59	TL115	TL85	TL4	TL39	TL16	TL114	TL129	TL102	TL110	TL84	TL112	TL74	TL70	TL99	TL82	TL18	TL23	TL83	100b	TL90	TL27	TL5	TL58	TL119
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Oribacterium;s__	3.2460155159541666e-05	0.0	0.0	1.4748609943512823e-05	8.663509298833314e-05	0.0	0.0	0.0	0.0	0.0	1.8110692552883223e-05	0.0	0.0	0.0	1.2823307643973689e-05	0.0	0.0	8.903926631644555e-06	0.0	0.0	1.5872763924382153e-05	0.0	1.5134088019855926e-05	0.0	1.2124886329190664e-05	0.0	0.0	0.0	5.0671395996959714e-05	4.611695259177273e-05	0.0	0.0	1.7632019747862118e-05	0.0	0.0	0.0	0.0	2.3144397898488667e-05	6.67913438418381e-06	0.0	0.0	2.4219525781685195e-05	0.0	0.0	0.0	0.0	1.6067612513456625e-05	2.127885945313331e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.4590659060069746e-05	4.088808929958703e-05	1.6708437761069337e-05	0.0	0.0	0.0	3.246173572900943e-05	0.0	0.0	0.0	1.726310701400038e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.782825811470371e-05	0.0	0.0	0.0	1.5124245678246796e-05	0.0	9.271363539435744e-06	0.0	1.2878631774160311e-05	0.0	0.0	0.0	0.0	1.8795932560193973e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Anaerotruncus;s__	0.0	0.0	0.0	0.0	1.4439182164722189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.194458261403868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5134088019855926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3608960139355753e-05	0.0	0.0	0.0	0.0	2.8686173264486518e-05	1.3807196310717145e-05	0.0	1.5972144579852738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5840831326828033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetales;o__Actinobacteria;f__Actinomycetaceae;g__Actinobaculum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	1.2823307643973689e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.424977265838133e-05	0.0	0.0	1.2764382267720155e-05	1.6890465332319907e-05	0.0	4.103461954068582e-05	0.0	0.0	0.0	0.0	1.2086783102677225e-05	1.4698533086397974e-05	0.0	0.0	0.0	1.3807196310717145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.103049421661409e-05	0.0	0.0	0.0	0.0	4.088808929958703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.540230906989445e-05	1.383087604768886e-05	0.0	1.4830414213468982e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1738978639667385e-05	9.01504224191222e-05	0.0	0.0	0.0	0.0	0.0	7.036095168212934e-05
k__Bacteria;p__Tenericutes;c__Mycoplasmatales;o__Mollicutes;f__Mycoplasmataceae;g__Mycoplasma;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.643916481434245e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Corynebacteriales;o__Actinobacteria;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0154693578055424e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Christensenellaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.459521191100583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.719143542863307e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.025782263009237e-05
k__Bacteria;p__Proteobacteria;c__Caulobacterales;o__Alphaproteobacteria;f__Caulobacteraceae;g__Brevundimonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2125417630429196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725166916473634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2363506909608725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__None;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	1.4439182164722189e-05	0.0	2.986055122577563e-05	0.0	0.0	0.0	1.8110692552883223e-05	0.0	9.509319132750097e-05	0.0	0.0	0.021627721720658525	0.0	0.0	2.4843486037960847e-05	0.0	0.005714195012777575	0.0	0.0	0.0041422537130399225	1.2124886329190664e-05	0.0	5.518865321289943e-05	5.105752907088062e-05	0.0	0.001936912008854455	0.0	0.0	1.7632019747862118e-05	0.0	0.0	0.0	0.0	0.0	6.67913438418381e-06	0.0004589787722317843	2.761439262143429e-05	0.0	0.0009583286747911643	0.0	0.0	0.0008414511796498268	0.0	0.0	0.0005443585862609203	0.0	0.0	0.0	0.0	0.0	1.4590659060069746e-05	0.0	0.0	0.0	4.605677264841795e-05	0.0	0.0	2.9573986721279963e-05	0.0	0.0	0.0	0.0	0.01250311194711073	0.0	1.4830414213468982e-05	0.0	0.002278672167839711	0.0	0.0014147455065753511	0.0	1.4033512026719808e-05	0.0	0.0	9.271363539435744e-06	0.0	0.0	0.0	0.0	1.3102210342884845e-05	0.0	0.0	2.010312905203695e-05
k__Bacteria;p__Proteobacteria;c__Xanthomonadales;o__Gammaproteobacteria;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163940102137973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.237527543929035e-05	0.0	0.00021242697822623476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7951699463327367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001019902672145001	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001356008814057291	0.0	1.3276686139139669e-05	0.0009935842843354342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4940983116689078e-05	0.0	0.0	0.0	0.00857775318206973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005522878524286858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.605677264841795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3483267265323731e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002717391304347826	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Candidate_division_TM7;c__None;o__None;f__None;g__None;s__	0.0	3.334111292634948e-05	0.0	0.0	5.7756728658888754e-05	1.2213591284381261e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.314860871346228e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.6510641108194232e-05	0.0	0.0	1.5134088019855926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	1.409920198516764e-05	0.0	0.0	0.0	7.252069861606333e-05	0.0	0.0	0.0	0.0	2.761439262143429e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.127885945313331e-05	1.3277038689290739e-05	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	2.7258726199724685e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.8219582407171226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3483267265323731e-05	0.0	0.0	0.0	0.0	1.5124245678246796e-05	0.0	9.271363539435744e-06	0.0	3.863589532248094e-05	0.0	0.0	0.0	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Porphyromonas;s__	1.6230077579770833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.732099196646872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.378093066463981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.583286747911644e-05	0.0	0.0	0.0	0.0	0.00012767315671879988	1.3277038689290739e-05	0.0	0.0	0.0	1.6230077579770833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.465874722151369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.215330696762162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4570038173500015e-05	0.0	1.2942638227376268e-05	0.0	0.00014072190336425865
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	1.4930275612887814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033838084764402327	0.0	0.0	1.3608960139355753e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8815737482830638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.741633632661866e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004079610688580004	0.0	0.0	0.00013157152792135778	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	1.6230077579770833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.834388891074309e-05	0.0	0.0	0.0	0.0	0.00011355248963833533	0.0	0.0	0.0	0.0	0.0	1.5134088019855926e-05	0.0	0.0	0.0	0.0	1.2764382267720155e-05	1.6890465332319907e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.103049421661409e-05	0.0	0.0	0.0	0.0	0.0	3.3416875522138675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.509378803277249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.727179064496188e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__unknown;p__None;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67913438418381e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__None;o__None;f__None;g__None;s__	0.00011361054305839582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6553372278279338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.223390518354546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7916433739558206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.465874722151369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04498017959712e-05	0.0	3.215330696762162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2823307643973689e-05	2.6553372278279338e-05	0.0	8.903926631644555e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3807196310717145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.010312905203695e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XI;g__Parvimonas;s__	0.0	0.0	0.0	0.0	5.7756728658888754e-05	2.4427182568762522e-05	0.0	6.425083526085839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.903926631644555e-06	0.0	0.0	0.0	1.3008637735456345e-05	1.5134088019855926e-05	0.0	6.062443164595332e-05	1.4940983116689078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.834713241070889e-05	0.0	0.0	0.0	2.8686173264486518e-05	4.142158893215144e-05	0.0	0.00028749860243734926	0.0	1.3975849731663684e-05	0.0	0.0	8.511543781253324e-05	0.0	0.0	2.103049421661409e-05	0.0	0.0	0.0	0.0	0.00013629363099862345	0.0	0.0	0.0	0.0	0.0	1.4786993360639981e-05	7.287832962868492e-05	0.0	0.0	3.810346360484168e-05	6.915438023844431e-05	4.327880204275946e-05	0.0	0.0	2.6966534530647462e-05	1.2546894016386246e-05	0.0003215330696762162	0.0	0.0	0.0	0.0	9.271363539435744e-06	0.0	1.2878631774160311e-05	0.0	0.0	0.0	0.0	0.0	0.00028144380672851736
k__Bacteria;p__Lentisphaerae;c__Victivallales;o__Lentisphaeria;f__Victivallaceae;g__Victivallis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000197751285383355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011180501205896917	0.0	0.0	3.2363506909608725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.726380457304882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3483267265323731e-05	0.0	9.645992090286486e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Neisseriales;o__Betaproteobacteria;f__Neisseriaceae;g__Neisseria;s__	1.6230077579770833e-05	0.0	5.4593099432231766e-05	1.4748609943512823e-05	0.0	0.0	0.0	0.0	0.0	1.1778840490942072e-05	3.622138510576645e-05	0.0	7.314860871346228e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725166916473634e-05	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004078916296344003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.103049421661409e-05	0.0	0.0	0.0	1.4590659060069746e-05	1.3629363099862344e-05	0.0	2.420721374969741e-05	0.0	0.0	1.6230867864504717e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.163940102137973e-05	0.0	0.0	0.0	2.509378803277249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	1.6230077579770833e-05	3.334111292634948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9668777782148622e-05	0.0	1.4125091813096786e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.1745527848764306e-05	0.0	0.0	0.0	8.487420430433464e-05	4.482294935006723e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3144397898488667e-05	5.343307507347048e-05	0.0	0.0	0.0	7.986072289926368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8219582407171226e-05	0.0	0.0	0.0	0.0	2.163940102137973e-05	0.0	0.0	0.00013483267265323732	0.0	3.215330696762162e-05	0.0	1.4033512026719808e-05	0.0	0.0	0.0	0.0	1.2878631774160311e-05	0.0	8.742022904100009e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.388916522807736e-05	0.0	0.0	0.0	8.516436722875149e-05	0.0	0.0	0.0	0.0006349105569752861	0.0	0.0	0.00010900667665894537	0.0	0.0	0.0	2.552876453544031e-05	0.0	4.611695259177273e-05	2.735641302712388e-05	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	2.3144397898488667e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.385509838998209e-05	0.0	3.213522502691325e-05	0.0003830194701563996	5.3108154757162957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.841442749939482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003181101490968438	0.0	0.00010381289949428289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.271363539435744e-06	0.0	6.439315887080157e-05	2.1658616880726e-05	0.0	1.3102210342884845e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.314860871346228e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001587276392438215	0.0	0.0	2.725166916473634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4219525781685195e-05	0.008018016579086074	0.0	1.3975849731663684e-05	0.0	3.213522502691325e-05	0.0	2.6554077378581478e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002199109291582529	0.0	0.0	0.0	6.741633632661866e-06	0.0	0.0038262435291469728	0.0	0.0	0.0	0.0	0.0	0.0	7.727179064496188e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005841741901221455	0.0	0.0	0.0	0.0	4.761829177314646e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000691754288876591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8686173264486518e-05	0.0	0.0	3.1944289159705475e-05	1.8815737482830638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	6.492031031908333e-05	1.667055646317474e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	1.2823307643973689e-05	0.00011949017525225702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725166916473634e-05	0.0	0.0	1.8396217737633138e-05	1.2764382267720155e-05	0.0	0.00023058476295886366	0.0	2.819840397033528e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.671653753673524e-05	0.0	0.0	0.0	0.00022361002411793834	0.0	1.3975849731663684e-05	0.0	0.0	0.0	0.0	0.00012076565424793189	0.0	1.8686698807788613e-05	0.0	1.8175869715365882e-05	2.918131812013949e-05	0.0	0.0	2.420721374969741e-05	0.0	0.0	0.0	1.4786993360639981e-05	0.00016397624166454106	0.0	0.0	0.0	1.383087604768886e-05	2.163940102137973e-05	0.0	1.5840831326828033e-05	8.08996035919424e-05	5.018757606554498e-05	0.0001607665348381081	0.0	2.8067024053439613e-05	0.0	1.966916465057729e-05	0.0	0.0	0.00010302905419328249	0.0	1.4570038173500015e-05	0.0	0.0	1.8795932560193973e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptococcaceae;g__Peptococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.903926631644555e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__S24-7;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003090871625798475	0.0	0.0	0.0	0.0	0.0	0.0
